ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time,measure_start,measure_end,bot_id,duration,attemp_start,is_cnc,Unnamed: 0
93.123.85.119,4258,no,353,0,311,0,42,2024-06-16 17:13:53.474450,2024-06-16 17:43:55.787724,2024-06-16 17:13:31,2024-06-16 17:44:05,571f149f,1802.313274,0 days 00:00:22.474450,True,
93.123.85.119,4258,no,60,0,57,0,3,2024-06-16 17:58:18.308357,2024-06-16 18:03:36.738477,2024-06-16 17:57:57,2024-06-16 18:03:38,571f149f,318.43012,0 days 00:00:21.308357,True,
93.123.85.119,4258,no,2989,0,2567,0,422,2024-06-16 18:06:10.389704,2024-06-16 22:15:50.193934,2024-06-16 18:05:49,2024-06-16 22:15:58,571f149f,14979.80423,0 days 00:00:21.389704,True,
93.123.85.119,4258,no,170,0,154,0,16,2024-06-17 12:07:09.771585,2024-06-17 12:21:53.509754,2024-06-17 12:06:58,2024-06-17 12:21:57,571f149f,883.738169,0 days 00:00:11.771585,True,
93.123.85.119,4258,no,2503,0,2153,0,350,2024-06-17 12:24:02.504622,2024-06-17 15:53:23.849712,2024-06-17 12:23:29,2024-06-17 15:53:36,571f149f,12561.34509,0 days 00:00:33.504622,True,
93.123.85.119,4258,no,2164,0,1843,0,321,2024-06-18 09:55:25.401230,2024-06-18 12:52:43.388938,2024-06-18 09:54:54,2024-06-18 12:52:50,571f149f,10637.987708,0 days 00:00:31.401230,True,
93.123.85.119,4258,no,108,0,100,0,8,2024-06-18 15:32:30.420360,2024-06-18 15:41:58.112054,2024-06-18 15:31:56,2024-06-18 15:42:01,571f149f,567.691694,0 days 00:00:34.420360,True,
93.123.85.119,4258,no,2040,0,1609,0,431,2024-06-18 15:46:13.745923,2024-06-18 18:13:55.997263,2024-06-18 15:45:45,2024-06-18 18:13:56,571f149f,8862.25134,0 days 00:00:28.745923,True,
93.123.85.119,4258,no,1452,0,1252,0,200,2024-06-19 10:13:15.699852,2024-06-19 12:14:51.378161,2024-06-19 10:12:46,2024-06-19 12:14:57,571f149f,7295.678309,0 days 00:00:29.699852,True,
93.123.85.119,4258,no,1438,0,1234,0,204,2024-06-19 13:02:45.020547,2024-06-19 15:09:24.598038,2024-06-19 13:02:23,2024-06-19 15:09:30,571f149f,7599.577491,0 days 00:00:22.020547,True,
93.123.85.119,4258,no,844,0,731,0,113,2024-06-20 10:39:06.051660,2024-06-20 11:51:54.739567,2024-06-20 10:38:34,2024-06-20 11:51:56,571f149f,4368.687907,0 days 00:00:32.051660,True,
93.123.85.119,4258,no,1038,0,896,0,142,2024-06-20 14:36:58.851681,2024-06-20 16:21:57.727105,2024-06-20 14:36:38,2024-06-20 16:21:59,571f149f,6298.875424,0 days 00:00:20.851681,True,
93.123.85.119,4258,no,892,0,773,0,119,2024-06-21 09:33:11.265317,2024-06-21 10:48:11.056617,2024-06-21 09:32:56,2024-06-21 10:48:16,571f149f,4499.7913,0 days 00:00:15.265317,True,
103.82.193.149,12345,no,21929,201960,2510,0,213,2024-06-16 16:28:40.274558,2024-06-16 17:43:30.796279,2024-06-16 16:28:19,2024-06-16 17:44:04,e9626f6b,4490.521721,0 days 00:00:21.274558,True,
103.82.193.149,12345,no,4642,40223,525,0,131,2024-06-16 17:57:42.342954,2024-06-16 18:03:34.722777,2024-06-16 17:57:21,2024-06-16 18:03:34,e9626f6b,352.379823,0 days 00:00:21.342954,True,
103.82.193.149,12345,no,9825,83236,1052,0,133,2024-06-16 18:06:44.261638,2024-06-16 22:15:31.765812,2024-06-16 18:06:23,2024-06-16 22:15:59,e9626f6b,14927.504174,0 days 00:00:21.261638,True,
103.82.193.149,12345,no,96,119,52,0,0,2024-06-17 12:07:12.520374,2024-06-17 12:21:34.822296,2024-06-17 12:06:57,2024-06-17 12:21:56,e9626f6b,862.301922,0 days 00:00:15.520374,True,
103.82.193.149,12345,no,199143,2031079,24934,0,129,2024-06-17 12:23:57.877692,2024-06-17 14:58:44.492404,2024-06-17 12:23:45,2024-06-17 15:53:36,e9626f6b,9286.614712,0 days 00:00:12.877692,True,
103.82.193.149,12345,no,2162,0,1840,0,322,2024-06-18 09:55:24.834445,2024-06-18 12:52:50.668925,2024-06-18 09:54:57,2024-06-18 12:52:50,e9626f6b,10645.83448,0 days 00:00:27.834445,True,
103.82.193.149,12345,no,108,0,101,0,7,2024-06-18 15:32:24.612380,2024-06-18 15:42:00.532000,2024-06-18 15:32:08,2024-06-18 15:42:02,e9626f6b,575.91962,0 days 00:00:16.612380,True,
103.82.193.149,12345,no,2026,0,1602,0,424,2024-06-18 15:46:17.508647,2024-06-18 18:13:52.312167,2024-06-18 15:45:48,2024-06-18 18:13:54,e9626f6b,8854.80352,0 days 00:00:29.508647,True,
103.82.193.149,12345,no,1452,0,1252,0,200,2024-06-19 10:13:15.828762,2024-06-19 12:14:54.063406,2024-06-19 10:12:45,2024-06-19 12:14:59,e9626f6b,7298.234644,0 days 00:00:30.828762,True,
103.82.193.149,12345,no,1889,0,1257,0,632,2024-06-19 13:02:44.928359,2024-06-19 15:09:34.414102,2024-06-19 13:02:24,2024-06-19 15:09:37,e9626f6b,7609.485743,0 days 00:00:20.928359,True,
103.82.193.149,12345,no,847,0,734,0,113,2024-06-20 10:39:02.279787,2024-06-20 11:51:46.443768,2024-06-20 10:38:46,2024-06-20 11:51:51,e9626f6b,4364.163981,0 days 00:00:16.279787,True,
103.82.193.149,12345,no,1027,0,887,0,140,2024-06-20 14:37:00.000639,2024-06-20 16:22:06.072438,2024-06-20 14:36:38,2024-06-20 16:22:07,e9626f6b,6306.071799,0 days 00:00:22.000639,True,
103.82.193.149,12345,no,898,0,778,0,120,2024-06-21 09:33:16.566673,2024-06-21 10:48:43.024911,2024-06-21 09:32:56,2024-06-21 10:48:43,e9626f6b,4526.458238,0 days 00:00:20.566673,True,
45.131.111.98,1312,no,204,35,138,0,0,2024-06-17 12:15:42.643798,2024-06-17 12:21:55.003260,2024-06-17 12:15:24,2024-06-17 12:21:55,19a6d211,372.359462,0 days 00:00:18.643798,True,
89.190.156.145,7733,yes,21,0,21,0,0,2024-06-17 12:15:44.564977,2024-06-17 12:21:12.123112,2024-06-17 12:15:24,2024-06-17 12:21:55,19a6d211,327.558135,0 days 00:00:20.564977,False,
45.131.111.98,1312,no,64745,30695,6181,0,19,2024-06-17 12:24:27.581456,2024-06-17 15:53:25.128889,2024-06-17 12:24:06,2024-06-17 15:53:25,19a6d211,12537.547433,0 days 00:00:21.581456,True,
89.190.156.145,7733,yes,252,0,252,0,0,2024-06-17 12:24:29.528499,2024-06-17 13:43:09.849411,2024-06-17 12:24:06,2024-06-17 15:53:25,19a6d211,4720.320912,0 days 00:00:23.528499,False,
45.131.111.98,1312,no,51622,24265,4846,0,92,2024-06-18 09:55:40.440592,2024-06-18 12:52:53.260362,2024-06-18 09:55:24,2024-06-18 12:52:53,19a6d211,10632.81977,0 days 00:00:16.440592,True,
89.190.156.145,7733,yes,266,0,266,0,0,2024-06-18 09:55:41.542548,2024-06-18 11:18:49.029084,2024-06-18 09:55:24,2024-06-18 12:52:53,19a6d211,4987.486536,0 days 00:00:17.542548,False,
89.190.156.145,7733,yes,33,0,33,0,0,2024-06-18 15:32:42.538874,2024-06-18 15:41:51.106908,2024-06-18 15:32:19,2024-06-18 15:41:58,19a6d211,548.568034,0 days 00:00:23.538874,False,
45.131.111.98,1312,no,1481,680,237,0,0,2024-06-18 15:32:42.567069,2024-06-18 15:41:58.512723,2024-06-18 15:32:19,2024-06-18 15:41:58,19a6d211,555.945654,0 days 00:00:23.567069,True,
45.131.111.98,1312,no,37802,17082,3736,0,294,2024-06-18 15:46:27.612366,2024-06-18 18:13:56.038399,2024-06-18 15:46:10,2024-06-18 18:13:56,19a6d211,8848.426033,0 days 00:00:17.612366,True,
89.190.156.145,7733,yes,252,0,252,0,0,2024-06-18 15:46:30.620214,2024-06-18 17:05:14.916478,2024-06-18 15:46:10,2024-06-18 18:13:56,19a6d211,4724.296264,0 days 00:00:20.620214,False,
45.131.111.98,1312,no,36703,16147,3288,0,14,2024-06-19 10:13:30.879163,2024-06-19 12:15:03.501344,2024-06-19 10:13:14,2024-06-19 12:15:04,19a6d211,7292.622181,0 days 00:00:16.879163,True,
89.190.156.145,7733,yes,385,0,385,0,0,2024-06-19 10:13:34.748310,2024-06-19 12:14:54.799609,2024-06-19 10:13:14,2024-06-19 12:15:04,19a6d211,7280.051299,0 days 00:00:20.748310,False,
45.131.111.98,1312,no,35782,15478,3089,0,29,2024-06-19 13:03:02.843690,2024-06-19 15:09:37.163268,2024-06-19 13:02:41,2024-06-19 15:09:37,19a6d211,7594.319578,0 days 00:00:21.843690,True,
89.190.156.145,7733,yes,261,0,261,0,0,2024-06-19 13:03:04.846087,2024-06-19 14:32:41.445966,2024-06-19 13:02:41,2024-06-19 15:09:37,19a6d211,5376.599879,0 days 00:00:23.846087,False,
194.55.186.47,1312,no,13601,6135,1507,0,177,2024-06-20 10:39:21.077737,2024-06-20 11:51:45.537921,2024-06-20 10:38:59,2024-06-20 11:51:51,19a6d211,4344.460184,0 days 00:00:22.077737,True,
89.190.156.145,7733,yes,220,0,220,0,0,2024-06-20 10:39:23.991734,2024-06-20 11:51:24.298945,2024-06-20 10:38:59,2024-06-20 11:51:51,19a6d211,4320.307211,0 days 00:00:24.991734,False,
194.55.186.47,1312,no,1471,0,787,0,684,2024-06-20 14:37:23.016213,2024-06-20 16:21:54.164391,2024-06-20 14:37:04,2024-06-20 16:21:54,19a6d211,6271.148178,0 days 00:00:19.016213,True,
89.190.156.145,7733,yes,245,0,245,0,0,2024-06-20 14:37:24.164793,2024-06-20 16:11:29.163990,2024-06-20 14:37:04,2024-06-20 16:21:54,19a6d211,5644.999197,0 days 00:00:20.164793,False,
194.55.186.47,1312,no,1487,0,795,0,692,2024-06-21 09:33:43.469651,2024-06-21 10:49:12.405774,2024-06-21 09:33:24,2024-06-21 10:49:12,19a6d211,4528.936123,0 days 00:00:19.469651,True,
89.190.156.145,7733,yes,239,0,239,0,0,2024-06-21 09:33:46.284988,2024-06-21 10:49:11.869015,2024-06-21 09:33:24,2024-06-21 10:49:12,19a6d211,4525.584027,0 days 00:00:22.284988,False,
103.167.88.191,43957,no,55,0,55,0,0,2024-06-17 11:37:30.641070,2024-06-17 11:40:56.797267,2024-06-17 11:37:13,2024-06-17 11:41:01,dd1b3e85,206.156197,0 days 00:00:17.641070,True,
103.167.88.191,43957,no,5045,222313,2699,0,752,2024-06-17 12:40:24.830931,2024-06-17 15:53:36.688001,2024-06-17 12:40:06,2024-06-17 15:53:37,dd1b3e85,11591.85707,0 days 00:00:18.830931,True,
103.167.88.191,43957,no,3118,4477,70,0,0,2024-06-18 09:55:27.484156,2024-06-18 12:52:52.439862,2024-06-18 09:54:59,2024-06-18 12:52:52,dd1b3e85,10644.955706,0 days 00:00:28.484156,True,
103.167.88.191,43957,no,178,152,76,0,0,2024-06-18 15:32:23.603306,2024-06-18 15:41:58.428562,2024-06-18 15:32:07,2024-06-18 15:42:02,dd1b3e85,574.825256,0 days 00:00:16.603306,True,
103.167.88.191,43957,no,2466,3491,76,0,0,2024-06-18 15:46:13.730306,2024-06-18 18:13:44.427072,2024-06-18 15:46:01,2024-06-18 18:13:53,dd1b3e85,8850.696766,0 days 00:00:12.730306,True,
103.167.88.191,43957,no,2113,3005,68,0,0,2024-06-19 10:13:20.759094,2024-06-19 12:14:40.667589,2024-06-19 10:12:49,2024-06-19 12:14:58,dd1b3e85,7279.908495,0 days 00:00:31.759094,True,
103.167.88.191,43957,no,2327,3552,13,0,0,2024-06-19 13:02:47.747306,2024-06-19 15:09:26.640323,2024-06-19 13:02:25,2024-06-19 15:09:30,dd1b3e85,7598.893017,0 days 00:00:22.747306,True,
103.167.88.191,43957,no,3477,5071,77,0,0,2024-06-20 10:39:05.966464,2024-06-20 14:07:57.972211,2024-06-20 10:38:46,2024-06-20 14:08:09,dd1b3e85,12532.005747,0 days 00:00:19.966464,True,
103.167.88.191,43957,no,2006,3290,73,0,0,2024-06-20 14:37:08.216410,2024-06-20 16:23:40.879747,2024-06-20 14:36:38,2024-06-20 16:23:41,dd1b3e85,6392.663337,0 days 00:00:30.216410,True,
103.167.88.191,43957,no,5112,1389,2627,0,1256,2024-06-21 09:33:20.403685,2024-06-21 14:29:10.671813,2024-06-21 09:32:56,2024-06-21 14:29:12,dd1b3e85,17750.268128,0 days 00:00:24.403685,True,
103.167.88.191,43957,no,2033,0,1374,0,659,2024-06-21 14:39:39.222161,2024-06-21 16:16:17.253789,2024-06-21 14:39:26,2024-06-21 16:16:18,dd1b3e85,5798.031628,0 days 00:00:13.222161,True,
104.21.19.118,43957,no,2422,0,1945,0,477,2024-06-22 10:05:59.691103,2024-06-22 14:38:40.812427,2024-06-22 10:05:48,2024-06-22 14:38:47,dd1b3e85,16361.121324,0 days 00:00:11.691103,True,
172.67.186.35,43957,no,2024,0,2024,0,0,2024-06-22 10:06:15.754536,2024-06-22 14:38:46.812029,2024-06-22 10:05:48,2024-06-22 14:38:47,dd1b3e85,16351.057493,0 days 00:00:27.754536,False,
104.21.19.118,43957,no,2074,0,1667,0,407,2024-06-22 14:59:21.734968,2024-06-22 18:37:50.768032,2024-06-22 14:59:09,2024-06-22 18:37:58,dd1b3e85,13109.033064,0 days 00:00:12.734968,True,
172.67.186.35,43957,no,1655,0,1655,0,0,2024-06-22 14:59:32.823483,2024-06-22 18:37:54.703906,2024-06-22 14:59:09,2024-06-22 18:37:58,dd1b3e85,13101.880423,0 days 00:00:23.823483,False,
104.21.19.118,43957,no,1727,0,1388,0,339,2024-06-22 18:42:35.752336,2024-06-22 21:44:09.877808,2024-06-22 18:42:25,2024-06-22 21:44:10,dd1b3e85,10894.125472,0 days 00:00:10.752336,True,
172.67.186.35,43957,no,1376,0,1376,0,0,2024-06-22 18:43:22.690582,2024-06-22 21:43:29.717714,2024-06-22 18:42:25,2024-06-22 21:44:10,dd1b3e85,10807.027132,0 days 00:00:57.690582,False,
172.67.186.35,43957,no,4125,0,3310,0,815,2024-06-23 09:17:21.410916,2024-06-23 16:58:57.381375,2024-06-23 09:17:10,2024-06-23 16:58:59,dd1b3e85,27695.970459,0 days 00:00:11.410916,True,
104.21.19.118,43957,no,3596,0,3596,0,0,2024-06-23 09:18:10.382264,2024-06-23 16:57:54.267827,2024-06-23 09:17:10,2024-06-23 16:58:59,dd1b3e85,27583.885563,0 days 00:01:00.382264,False,
104.21.19.118,43957,no,2913,0,2339,0,574,2024-06-24 10:01:52.362502,2024-06-24 15:19:22.502283,2024-06-24 10:01:36,2024-06-24 15:19:25,dd1b3e85,19050.139781,0 days 00:00:16.362502,True,
172.67.186.35,43957,no,2472,0,2472,0,0,2024-06-24 10:02:20.484841,2024-06-24 15:18:34.350049,2024-06-24 10:01:36,2024-06-24 15:19:25,dd1b3e85,18973.865208,0 days 00:00:44.484841,False,
104.21.19.118,43957,no,3561,0,2824,0,737,2024-06-24 15:20:59.487828,2024-06-24 21:41:11.343150,2024-06-24 15:20:43,2024-06-24 21:41:14,dd1b3e85,22811.855322,0 days 00:00:16.487828,True,
172.67.186.35,43957,no,2908,0,2908,0,0,2024-06-24 15:21:17.344524,2024-06-24 21:40:37.364188,2024-06-24 15:20:43,2024-06-24 21:41:14,dd1b3e85,22760.019664,0 days 00:00:34.344524,False,
104.21.19.118,43957,no,6373,0,5109,0,1264,2024-06-25 09:48:03.650211,2024-06-25 21:16:09.618381,2024-06-25 09:47:50,2024-06-25 21:16:09,dd1b3e85,41285.96817,0 days 00:00:13.650211,True,
172.67.186.35,43957,no,5265,0,5265,0,0,2024-06-25 09:48:57.633508,2024-06-25 21:15:28.513949,2024-06-25 09:47:50,2024-06-25 21:16:09,dd1b3e85,41190.880441,0 days 00:01:07.633508,False,
146.185.209.82,47925,no,2216,0,1140,0,1076,2024-06-19 10:13:20.745480,2024-06-19 12:14:57.028773,2024-06-19 10:12:50,2024-06-19 12:15:00,12d7da7f,7296.283293,0 days 00:00:30.745480,True,
146.185.209.82,47925,no,2183,0,1097,0,1086,2024-06-19 13:02:49.806194,2024-06-19 15:09:35.948403,2024-06-19 13:02:24,2024-06-19 15:09:37,12d7da7f,7606.142209,0 days 00:00:25.806194,True,
146.185.209.82,47925,no,1279,0,678,0,601,2024-06-20 10:39:06.008966,2024-06-20 11:51:47.202730,2024-06-20 10:38:46,2024-06-20 11:51:52,12d7da7f,4361.193764,0 days 00:00:20.008966,True,
146.185.209.82,47925,no,1516,0,796,0,720,2024-06-20 14:37:06.013490,2024-06-20 16:21:56.271974,2024-06-20 14:36:38,2024-06-20 16:22:00,12d7da7f,6290.258484,0 days 00:00:28.013490,True,
146.185.209.82,47925,no,1365,0,717,0,648,2024-06-21 09:33:21.228955,2024-06-21 10:49:42.571550,2024-06-21 09:32:56,2024-06-21 10:49:48,12d7da7f,4581.342595,0 days 00:00:25.228955,True,
156.21.19.214,81,no,4,0,4,0,0,2024-06-19 13:05:04.628717,2024-06-19 13:05:11.845679,2024-06-19 13:04:13,2024-06-19 15:09:17,6b941c86,7.216962,0 days 00:00:51.628717,False,
181.103.158.132,52869,no,4,0,4,0,0,2024-06-20 10:39:57.952615,2024-06-20 10:40:05.102673,2024-06-20 10:39:07,2024-06-20 11:51:57,6b941c86,7.150058,0 days 00:00:50.952615,False,
103.86.45.5,49152,no,4,0,4,0,0,2024-06-20 14:37:48.266680,2024-06-20 14:37:56.001925,2024-06-20 14:37:04,2024-06-20 16:22:38,6b941c86,7.735245,0 days 00:00:44.266680,False,
145.59.71.236,52869,no,4,0,4,0,0,2024-06-21 09:34:14.576430,2024-06-21 09:34:22.388732,2024-06-21 09:33:24,2024-06-21 10:50:16,6b941c86,7.812302,0 days 00:00:50.576430,False,
216.146.27.222,5220,no,1942,212,283,0,44,2024-06-19 13:04:13.818465,2024-06-19 15:09:15.135061,2024-06-19 13:03:52,2024-06-19 15:09:30,14a11457,7501.316596,0 days 00:00:21.818465,True,
216.146.27.222,5220,no,1589,12,765,0,645,2024-06-20 10:39:06.030905,2024-06-20 11:51:32.815030,2024-06-20 10:38:46,2024-06-20 11:51:43,14a11457,4346.784125,0 days 00:00:20.030905,True,
216.146.27.222,5220,no,2200,0,1704,0,496,2024-06-20 14:37:14.862697,2024-06-20 16:22:05.618433,2024-06-20 14:36:40,2024-06-20 16:22:08,14a11457,6290.755736,0 days 00:00:34.862697,True,
216.146.27.222,5220,no,3740,0,3017,0,723,2024-06-21 09:33:27.367078,2024-06-21 13:17:38.009132,2024-06-21 09:32:56,2024-06-21 14:29:16,14a11457,13450.642054,0 days 00:00:31.367078,True,
216.146.27.222,5220,no,1344,176,283,0,0,2024-06-21 14:39:39.424841,2024-06-21 16:16:06.210722,2024-06-21 14:39:27,2024-06-21 16:16:18,14a11457,5786.785881,0 days 00:00:12.424841,True,
216.146.27.222,5220,no,2331,308,434,0,17,2024-06-22 10:05:59.644461,2024-06-22 14:03:49.288133,2024-06-22 10:05:48,2024-06-22 14:38:45,14a11457,14269.643672,0 days 00:00:11.644461,True,
216.146.27.222,5220,no,2228,298,415,0,8,2024-06-22 14:59:22.796645,2024-06-22 18:37:24.196899,2024-06-22 14:59:09,2024-06-22 18:37:54,14a11457,13081.400254,0 days 00:00:13.796645,True,
216.146.27.222,5220,no,2119,280,407,0,17,2024-06-22 18:42:36.659879,2024-06-22 21:32:10.447189,2024-06-22 18:42:25,2024-06-22 21:44:07,14a11457,10173.78731,0 days 00:00:11.659879,True,
216.146.27.222,5220,no,2917,396,509,0,2,2024-06-23 09:17:22.368020,2024-06-23 16:26:05.042112,2024-06-23 09:17:10,2024-06-23 16:59:00,14a11457,25722.674092,0 days 00:00:12.368020,True,
216.146.27.222,5220,no,2102,278,405,0,21,2024-06-24 10:01:51.391048,2024-06-24 14:50:26.057757,2024-06-24 10:01:36,2024-06-24 15:19:21,14a11457,17314.666709,0 days 00:00:15.391048,True,
216.146.27.222,5220,no,2886,108,1226,0,1001,2024-06-24 15:20:57.492244,2024-06-24 21:12:58.692470,2024-06-24 15:20:43,2024-06-24 21:41:12,14a11457,21121.200226,0 days 00:00:14.492244,True,
93.123.85.37,8888,no,731,0,636,0,95,2024-06-19 13:04:46.780378,2024-06-19 15:09:37.280297,2024-06-19 13:04:26,2024-06-19 15:09:39,e87d52ee,7490.499919,0 days 00:00:20.780378,True,
93.123.85.37,8888,no,367,0,322,0,45,2024-06-20 10:47:44.044755,2024-06-20 11:51:55.918046,2024-06-20 10:47:26,2024-06-20 11:51:58,e87d52ee,3851.873291,0 days 00:00:18.044755,True,
93.123.85.37,8888,no,489,0,425,0,64,2024-06-20 14:40:02.911991,2024-06-20 16:21:54.385144,2024-06-20 14:39:43,2024-06-20 16:21:58,e87d52ee,6111.473153,0 days 00:00:19.911991,True,
93.123.85.37,8888,no,1698,0,1482,0,216,2024-06-21 09:33:50.299904,2024-06-21 14:29:17.445268,2024-06-21 09:33:29,2024-06-21 14:29:18,e87d52ee,17727.145364,0 days 00:00:21.299904,True,
93.123.85.37,8888,no,595,0,523,0,72,2024-06-21 14:39:57.370180,2024-06-21 16:16:07.392764,2024-06-21 14:39:31,2024-06-21 16:16:18,e87d52ee,5770.022584,0 days 00:00:26.370180,True,
93.123.85.37,8888,no,1845,0,1533,0,312,2024-06-22 10:06:16.713704,2024-06-22 14:38:35.147551,2024-06-22 10:05:56,2024-06-22 14:38:46,e87d52ee,16338.433847,0 days 00:00:20.713704,True,
93.123.85.37,8888,no,1597,0,1315,0,282,2024-06-22 14:59:39.851179,2024-06-22 18:37:46.991449,2024-06-22 14:59:18,2024-06-22 18:37:55,e87d52ee,13087.14027,0 days 00:00:21.851179,True,
93.123.85.37,8888,no,1363,0,1107,0,256,2024-06-22 18:42:56.811572,2024-06-22 21:44:10.796227,2024-06-22 18:42:36,2024-06-22 21:44:11,e87d52ee,10873.984655,0 days 00:00:20.811572,True,
93.123.85.37,8888,no,2856,0,2499,0,357,2024-06-23 09:17:47.357657,2024-06-23 16:58:55.143524,2024-06-23 09:17:26,2024-06-23 16:59:01,e87d52ee,27667.785867,0 days 00:00:21.357657,True,
93.123.85.37,8888,no,828,0,727,0,101,2024-06-24 10:02:07.533196,2024-06-24 12:15:18.699435,2024-06-24 10:01:44,2024-06-24 12:15:32,e87d52ee,7991.166239,0 days 00:00:23.533196,True,
84.54.51.29,606,no,2608,0,1318,0,1290,2024-06-19 13:04:32.851992,2024-06-19 15:09:35.721686,2024-06-19 13:04:10,2024-06-19 15:09:39,5dbaeaca,7502.869694,0 days 00:00:22.851992,True,
84.54.51.29,606,no,1321,0,685,0,636,2024-06-20 10:47:32.129091,2024-06-20 11:51:52.175923,2024-06-20 10:47:09,2024-06-20 11:51:53,5dbaeaca,3860.046832,0 days 00:00:23.129091,True,
84.54.51.29,606,no,1747,0,903,0,844,2024-06-20 14:39:46.855218,2024-06-20 16:21:51.167456,2024-06-20 14:39:32,2024-06-20 16:21:52,5dbaeaca,6124.312238,0 days 00:00:14.855218,True,
84.54.51.29,606,no,6050,0,3051,0,2999,2024-06-21 09:33:28.581259,2024-06-21 14:26:44.298151,2024-06-21 09:32:56,2024-06-21 14:29:09,5dbaeaca,17595.716892,0 days 00:00:32.581259,True,
84.54.51.29,606,no,2131,0,1093,0,1038,2024-06-21 14:39:44.220193,2024-06-21 16:16:16.005232,2024-06-21 14:39:27,2024-06-21 16:16:19,5dbaeaca,5791.785039,0 days 00:00:17.220193,True,
84.54.51.29,606,no,5846,0,2950,0,2896,2024-06-22 10:06:02.694471,2024-06-22 14:38:37.486268,2024-06-22 10:05:49,2024-06-22 14:38:39,5dbaeaca,16354.791797,0 days 00:00:13.694471,True,
84.54.51.29,606,no,4906,0,2480,0,2426,2024-06-22 14:59:24.731449,2024-06-22 18:37:57.924692,2024-06-22 14:59:10,2024-06-22 18:37:59,5dbaeaca,13113.193243,0 days 00:00:14.731449,True,
84.54.51.29,606,no,4063,0,2059,0,2004,2024-06-22 18:42:40.789729,2024-06-22 21:44:08.018760,2024-06-22 18:42:25,2024-06-22 21:44:11,5dbaeaca,10887.229031,0 days 00:00:15.789729,True,
84.54.51.29,606,no,10207,0,5131,0,5076,2024-06-23 09:17:24.351754,2024-06-23 16:58:55.982216,2024-06-23 09:17:10,2024-06-23 16:58:59,5dbaeaca,27691.630462,0 days 00:00:14.351754,True,
84.54.51.29,606,no,2978,0,1515,0,1463,2024-06-24 10:01:53.438786,2024-06-24 12:15:50.846935,2024-06-24 10:01:37,2024-06-24 12:15:55,5dbaeaca,8037.408149,0 days 00:00:16.438786,True,
157.221.55.20,37215,no,2,0,2,0,0,2024-06-20 10:03:14.846941,2024-06-20 10:03:14.846967,2024-06-20 10:03:01,2024-06-20 10:05:50,682895d6,2.6e-05,0 days 00:00:13.846941,True,
41.56.127.216,37215,yes,2,0,2,0,0,2024-06-20 10:05:12.266514,2024-06-20 10:05:12.266585,2024-06-20 10:03:01,2024-06-20 10:05:50,682895d6,7.1e-05,0 days 00:02:11.266514,False,
197.68.28.245,37215,yes,2,0,2,0,0,2024-06-20 10:05:12.266785,2024-06-20 10:05:12.266856,2024-06-20 10:03:01,2024-06-20 10:05:50,682895d6,7.1e-05,0 days 00:02:11.266785,False,
157.194.54.252,37215,no,5,0,5,0,0,2024-06-20 10:09:44.973340,2024-06-20 10:09:44.973903,2024-06-20 10:09:24,2024-06-20 10:15:44,682895d6,0.000563,0 days 00:00:20.973340,False,
156.199.20.120,37215,yes,2,0,2,0,0,2024-06-20 10:11:41.427365,2024-06-20 10:11:41.427440,2024-06-20 10:09:24,2024-06-20 10:15:44,682895d6,7.5e-05,0 days 00:02:17.427365,False,
102.103.66.28,37215,yes,3,0,3,0,0,2024-06-20 10:11:41.427556,2024-06-20 10:11:41.427686,2024-06-20 10:09:24,2024-06-20 10:15:44,682895d6,0.00013,0 days 00:02:17.427556,False,
197.233.67.252,37215,no,2,0,2,0,0,2024-06-20 10:19:46.996008,2024-06-20 10:19:46.996118,2024-06-20 10:19:27,2024-06-20 11:51:45,682895d6,0.00011,0 days 00:00:19.996008,False,
197.176.212.160,37215,yes,3,0,3,0,0,2024-06-20 10:22:00.866936,2024-06-20 10:22:00.867184,2024-06-20 10:19:27,2024-06-20 11:51:45,682895d6,0.000248,0 days 00:02:33.866936,False,
157.243.133.121,37215,yes,2,0,2,0,0,2024-06-20 10:22:00.867303,2024-06-20 10:22:00.867407,2024-06-20 10:19:27,2024-06-20 11:51:45,682895d6,0.000104,0 days 00:02:33.867303,False,
41.220.241.194,37215,yes,3,0,3,0,0,2024-06-20 10:22:00.867492,2024-06-20 10:22:00.867594,2024-06-20 10:19:27,2024-06-20 11:51:45,682895d6,0.000102,0 days 00:02:33.867492,False,
190.113.219.76,37215,yes,3,0,3,0,0,2024-06-20 10:22:00.867735,2024-06-20 10:22:00.867931,2024-06-20 10:19:27,2024-06-20 11:51:45,682895d6,0.000196,0 days 00:02:33.867735,False,
24.184.54.102,37215,no,5,0,5,0,0,2024-06-20 14:39:46.011202,2024-06-20 14:39:46.011487,2024-06-20 14:39:32,2024-06-20 16:22:40,682895d6,0.000285,0 days 00:00:14.011202,False,
102.171.229.167,37215,yes,3,0,3,0,0,2024-06-20 14:41:45.335703,2024-06-20 14:41:45.335825,2024-06-20 14:39:32,2024-06-20 16:22:40,682895d6,0.000122,0 days 00:02:13.335703,False,
156.206.41.194,37215,yes,3,0,3,0,0,2024-06-20 14:41:45.335965,2024-06-20 14:41:45.336241,2024-06-20 14:39:32,2024-06-20 16:22:40,682895d6,0.000276,0 days 00:02:13.335965,False,
