ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,duration
154.64.245.126,51579,yes,1,0,1,0,0,2024-06-22 17:45:44.683494,0:00:00
154.64.245.126,22239,yes,1,0,1,0,0,2024-06-22 17:45:44.687217,0:00:00
154.64.245.126,30462,yes,1,0,1,0,0,2024-06-22 17:45:44.690382,0:00:00
154.64.245.126,36428,yes,1,0,1,0,0,2024-06-22 17:45:44.694195,0:00:00
154.64.245.126,34015,yes,1,0,1,0,0,2024-06-22 17:45:44.697959,0:00:00
154.64.245.126,14560,yes,1,0,1,0,0,2024-06-22 17:45:44.701734,0:00:00
154.64.245.126,29353,yes,1,0,1,0,0,2024-06-22 17:45:44.705874,0:00:00
154.64.245.126,14771,yes,1,0,1,0,0,2024-06-22 17:45:44.710006,0:00:00
154.64.245.126,2825,yes,1,0,1,0,0,2024-06-22 17:45:44.713936,0:00:00
154.64.245.126,26904,yes,1,0,1,0,0,2024-06-22 17:45:44.717456,0:00:00
154.64.245.126,43822,yes,1,0,1,0,0,2024-06-22 17:45:44.721307,0:00:00
154.64.245.126,38238,yes,1,0,1,0,0,2024-06-22 17:45:44.724425,0:00:00
154.64.245.126,60822,yes,1,0,1,0,0,2024-06-22 17:45:44.727289,0:00:00
154.64.245.126,39118,yes,1,0,1,0,0,2024-06-22 17:45:44.731090,0:00:00
154.64.245.126,183,yes,1,0,1,0,0,2024-06-22 17:45:44.734323,0:00:00
154.64.245.126,10353,yes,1,0,1,0,0,2024-06-22 17:45:44.741549,0:00:00
154.64.245.126,929,yes,1,0,1,0,0,2024-06-22 17:45:44.745149,0:00:00
154.64.245.126,3843,yes,1,0,1,0,0,2024-06-22 17:45:44.749049,0:00:00
154.64.245.126,64124,yes,1,0,1,0,0,2024-06-22 17:45:44.755621,0:00:00
154.64.245.126,58683,yes,1,0,1,0,0,2024-06-22 17:45:44.758324,0:00:00
154.64.245.126,14597,yes,1,0,1,0,0,2024-06-22 17:45:44.761491,0:00:00
154.64.245.126,58884,yes,1,0,1,0,0,2024-06-22 17:45:44.764153,0:00:00
154.64.245.126,63094,yes,1,0,1,0,0,2024-06-22 17:45:44.766559,0:00:00
154.64.245.126,30419,yes,1,0,1,0,0,2024-06-22 17:45:44.769460,0:00:00
154.64.245.126,52849,yes,1,0,1,0,0,2024-06-22 17:45:44.771930,0:00:00
154.64.245.126,35533,yes,1,0,1,0,0,2024-06-22 17:45:44.774195,0:00:00
154.64.245.126,59613,yes,1,0,1,0,0,2024-06-22 17:45:44.777858,0:00:00
154.64.245.126,21600,yes,1,0,1,0,0,2024-06-22 17:45:44.781112,0:00:00
154.64.245.126,48074,yes,1,0,1,0,0,2024-06-22 17:45:44.784875,0:00:00
154.64.245.126,39074,yes,1,0,1,0,0,2024-06-22 17:45:44.788768,0:00:00
154.64.245.126,57042,yes,1,0,1,0,0,2024-06-22 17:45:44.791696,0:00:00
154.64.245.126,34110,yes,1,0,1,0,0,2024-06-22 17:45:44.795508,0:00:00
154.64.245.126,37225,yes,1,0,1,0,0,2024-06-22 17:45:44.799448,0:00:00
154.64.245.126,42313,yes,1,0,1,0,0,2024-06-22 17:45:44.803210,0:00:00
154.64.245.126,5978,yes,1,0,1,0,0,2024-06-22 17:45:44.806559,0:00:00
154.64.245.126,19080,yes,1,0,1,0,0,2024-06-22 17:45:44.813196,0:00:00
154.64.245.126,16667,yes,1,0,1,0,0,2024-06-22 17:45:44.816174,0:00:00
154.64.245.126,62059,yes,1,0,1,0,0,2024-06-22 17:45:44.820127,0:00:00
154.64.245.126,53487,yes,1,0,1,0,0,2024-06-22 17:45:44.823951,0:00:00
154.64.245.126,23024,yes,1,0,1,0,0,2024-06-22 17:45:44.827875,0:00:00
154.64.245.126,49652,yes,1,0,1,0,0,2024-06-22 17:45:44.831841,0:00:00
154.64.245.126,60705,yes,1,0,1,0,0,2024-06-22 17:45:44.835398,0:00:00
154.64.245.126,20008,yes,1,0,1,0,0,2024-06-22 17:45:44.838902,0:00:00
154.64.245.126,3684,yes,1,0,1,0,0,2024-06-22 17:45:44.842757,0:00:00
154.64.245.126,26486,yes,1,0,1,0,0,2024-06-22 17:45:44.846195,0:00:00
154.64.245.126,5828,yes,1,0,1,0,0,2024-06-22 17:45:44.850467,0:00:00
154.64.245.126,24571,yes,1,0,1,0,0,2024-06-22 17:45:44.853858,0:00:00
154.64.245.126,62702,yes,1,0,1,0,0,2024-06-22 17:45:44.857705,0:00:00
154.64.245.126,24178,yes,1,0,1,0,0,2024-06-22 17:45:44.861173,0:00:00
154.64.245.126,41808,yes,1,0,1,0,0,2024-06-22 17:45:45.661434,0:00:00
154.64.245.126,20061,yes,1,0,1,0,0,2024-06-22 17:45:45.669711,0:00:00
154.64.245.126,39670,yes,1,0,1,0,0,2024-06-22 17:45:45.673418,0:00:00
154.64.245.126,14328,yes,1,0,1,0,0,2024-06-22 17:45:45.677263,0:00:00
154.64.245.126,48506,yes,1,0,1,0,0,2024-06-22 17:45:45.680809,0:00:00
154.64.245.126,56397,yes,1,0,1,0,0,2024-06-22 17:45:45.684586,0:00:00
154.64.245.126,60197,yes,1,0,1,0,0,2024-06-22 17:45:45.688161,0:00:00
154.64.245.126,19343,yes,1,0,1,0,0,2024-06-22 17:45:45.691521,0:00:00
154.64.245.126,10328,yes,1,0,1,0,0,2024-06-22 17:45:45.698865,0:00:00
154.64.245.126,60643,yes,1,0,1,0,0,2024-06-22 17:45:45.702120,0:00:00
154.64.245.126,60376,yes,1,0,1,0,0,2024-06-22 17:45:45.705839,0:00:00
154.64.245.126,7499,yes,1,0,1,0,0,2024-06-22 17:45:45.709069,0:00:00
154.64.245.126,244,yes,1,0,1,0,0,2024-06-22 17:45:45.712082,0:00:00
154.64.245.126,27188,yes,1,0,1,0,0,2024-06-22 17:45:45.716132,0:00:00
154.64.245.126,59820,yes,1,0,1,0,0,2024-06-22 17:45:45.719617,0:00:00
154.64.245.126,34032,yes,1,0,1,0,0,2024-06-22 17:45:45.722702,0:00:00
154.64.245.126,9292,yes,1,0,1,0,0,2024-06-22 17:45:45.725485,0:00:00
154.64.245.126,48069,yes,1,0,1,0,0,2024-06-22 17:45:45.729363,0:00:00
154.64.245.126,42505,yes,1,0,1,0,0,2024-06-22 17:45:45.731799,0:00:00
154.64.245.126,40065,yes,1,0,1,0,0,2024-06-22 17:45:45.734207,0:00:00
154.64.245.126,42749,yes,1,0,1,0,0,2024-06-22 17:45:45.736539,0:00:00
154.64.245.126,457,yes,1,0,1,0,0,2024-06-22 17:45:45.739451,0:00:00
154.64.245.126,64026,yes,1,0,1,0,0,2024-06-22 17:45:45.741635,0:00:00
154.64.245.126,40440,yes,1,0,1,0,0,2024-06-22 17:45:45.743735,0:00:00
154.64.245.126,40185,yes,1,0,1,0,0,2024-06-22 17:45:45.745692,0:00:00
154.64.245.126,28535,yes,1,0,1,0,0,2024-06-22 17:45:45.748757,0:00:00
154.64.245.126,8000,yes,1,0,1,0,0,2024-06-22 17:45:45.751312,0:00:00
154.64.245.126,33911,yes,1,0,1,0,0,2024-06-22 17:45:45.753431,0:00:00
154.64.245.126,31472,yes,1,0,1,0,0,2024-06-22 17:45:45.757087,0:00:00
154.64.245.126,49285,yes,1,0,1,0,0,2024-06-22 17:45:45.760638,0:00:00
154.64.245.126,41295,yes,1,0,1,0,0,2024-06-22 17:45:45.762977,0:00:00
154.64.245.126,52224,yes,1,0,1,0,0,2024-06-22 17:45:45.765097,0:00:00
154.64.245.126,12062,yes,1,0,1,0,0,2024-06-22 17:45:45.767447,0:00:00
154.64.245.126,13766,yes,1,0,1,0,0,2024-06-22 17:45:45.769599,0:00:00
154.64.245.126,19510,yes,1,0,1,0,0,2024-06-22 17:45:45.771818,0:00:00
154.64.245.126,12740,yes,1,0,1,0,0,2024-06-22 17:45:45.773825,0:00:00
154.64.245.126,45047,yes,1,0,1,0,0,2024-06-22 17:45:45.775833,0:00:00
154.64.245.126,51837,yes,1,0,1,0,0,2024-06-22 17:45:45.778904,0:00:00
154.64.245.126,12881,yes,1,0,1,0,0,2024-06-22 17:45:45.781386,0:00:00
154.64.245.126,9308,yes,1,0,1,0,0,2024-06-22 17:45:45.783732,0:00:00
154.64.245.126,54186,yes,1,0,1,0,0,2024-06-22 17:45:45.786866,0:00:00
154.64.245.126,9106,yes,1,0,1,0,0,2024-06-22 17:45:45.792085,0:00:00
154.64.245.126,28755,yes,1,0,1,0,0,2024-06-22 17:45:45.794373,0:00:00
154.64.245.126,65497,yes,1,0,1,0,0,2024-06-22 17:45:45.796554,0:00:00
154.64.245.126,54150,yes,1,0,1,0,0,2024-06-22 17:45:45.798916,0:00:00
154.64.245.126,20655,yes,1,0,1,0,0,2024-06-22 17:45:45.801294,0:00:00
154.64.245.126,57829,yes,1,0,1,0,0,2024-06-22 17:45:45.803843,0:00:00
154.64.245.126,5733,yes,1,0,1,0,0,2024-06-22 17:45:45.806028,0:00:00
154.64.245.126,24653,yes,1,0,1,0,0,2024-06-22 17:45:45.808275,0:00:00
154.64.245.126,63022,yes,1,0,1,0,0,2024-06-22 17:45:45.811323,0:00:00
154.64.245.126,62254,yes,1,0,1,0,0,2024-06-22 17:45:45.813863,0:00:00
154.64.245.126,29368,yes,1,0,1,0,0,2024-06-22 17:45:45.816686,0:00:00
154.64.245.126,34547,yes,1,0,1,0,0,2024-06-22 17:45:45.819478,0:00:00
154.64.245.126,25203,yes,1,0,1,0,0,2024-06-22 17:45:45.821823,0:00:00
154.64.245.126,41781,yes,1,0,1,0,0,2024-06-22 17:45:45.823943,0:00:00
154.64.245.126,1108,yes,1,0,1,0,0,2024-06-22 17:45:45.826610,0:00:00
154.64.245.126,10421,yes,1,0,1,0,0,2024-06-22 17:45:45.829567,0:00:00
154.64.245.126,46124,yes,1,0,1,0,0,2024-06-22 17:45:45.832167,0:00:00
154.64.245.126,17677,yes,1,0,1,0,0,2024-06-22 17:45:45.834478,0:00:00
154.64.245.126,6855,yes,1,0,1,0,0,2024-06-22 17:45:45.836936,0:00:00
154.64.245.126,25241,yes,1,0,1,0,0,2024-06-22 17:45:45.839560,0:00:00
154.64.245.126,2432,yes,1,0,1,0,0,2024-06-22 17:45:45.842517,0:00:00
154.64.245.126,8914,yes,1,0,1,0,0,2024-06-22 17:45:45.844451,0:00:00
154.64.245.126,6760,yes,1,0,1,0,0,2024-06-22 17:45:45.846035,0:00:00
154.64.245.126,37404,yes,1,0,1,0,0,2024-06-22 17:45:45.848561,0:00:00
154.64.245.126,47604,yes,1,0,1,0,0,2024-06-22 17:45:45.850443,0:00:00
154.64.245.126,6180,yes,1,0,1,0,0,2024-06-22 17:45:45.852023,0:00:00
154.64.245.126,54433,yes,1,0,1,0,0,2024-06-22 17:45:45.853798,0:00:00
154.64.245.126,16086,yes,1,0,1,0,0,2024-06-22 17:45:45.856001,0:00:00
154.64.245.126,7020,yes,1,0,1,0,0,2024-06-22 17:45:45.858663,0:00:00
154.64.245.126,54293,yes,1,0,1,0,0,2024-06-22 17:45:45.861364,0:00:00
154.64.245.126,3430,yes,1,0,1,0,0,2024-06-22 17:45:46.662763,0:00:00
154.64.245.126,55905,yes,1,0,1,0,0,2024-06-22 17:45:46.669838,0:00:00
154.64.245.126,7375,yes,1,0,1,0,0,2024-06-22 17:45:46.674535,0:00:00
154.64.245.126,29762,yes,1,0,1,0,0,2024-06-22 17:45:46.676498,0:00:00
154.64.245.126,48765,yes,1,0,1,0,0,2024-06-22 17:45:46.678653,0:00:00
154.64.245.126,24728,yes,1,0,1,0,0,2024-06-22 17:45:46.680156,0:00:00
154.64.245.126,64275,yes,1,0,1,0,0,2024-06-22 17:45:46.681744,0:00:00
154.64.245.126,61681,yes,1,0,1,0,0,2024-06-22 17:45:46.683272,0:00:00
154.64.245.126,20449,yes,1,0,1,0,0,2024-06-22 17:45:46.684724,0:00:00
154.64.245.126,30896,yes,1,0,1,0,0,2024-06-22 17:45:46.686127,0:00:00
154.64.245.126,39313,yes,1,0,1,0,0,2024-06-22 17:45:46.689039,0:00:00
154.64.245.126,16383,yes,1,0,1,0,0,2024-06-22 17:45:46.690878,0:00:00
154.64.245.126,46340,yes,1,0,1,0,0,2024-06-22 17:45:46.692978,0:00:00
154.64.245.126,19899,yes,1,0,1,0,0,2024-06-22 17:45:46.696022,0:00:00
154.64.245.126,54763,yes,1,0,1,0,0,2024-06-22 17:45:46.699115,0:00:00
154.64.245.126,9737,yes,1,0,1,0,0,2024-06-22 17:45:46.701265,0:00:00
154.64.245.126,23625,yes,1,0,1,0,0,2024-06-22 17:45:46.703758,0:00:00
154.64.245.126,1981,yes,1,0,1,0,0,2024-06-22 17:45:46.705955,0:00:00
154.64.245.126,24953,yes,1,0,1,0,0,2024-06-22 17:45:46.709415,0:00:00
154.64.245.126,21956,yes,1,0,1,0,0,2024-06-22 17:45:46.711643,0:00:00
154.64.245.126,605,yes,1,0,1,0,0,2024-06-22 17:45:46.714106,0:00:00
154.64.245.126,8700,yes,1,0,1,0,0,2024-06-22 17:45:46.717105,0:00:00
154.64.245.126,42060,yes,1,0,1,0,0,2024-06-22 17:45:46.720199,0:00:00
154.64.245.126,51393,yes,1,0,1,0,0,2024-06-22 17:45:46.722341,0:00:00
154.64.245.126,22884,yes,1,0,1,0,0,2024-06-22 17:45:46.724702,0:00:00
154.64.245.126,39828,yes,1,0,1,0,0,2024-06-22 17:45:46.728173,0:00:00
154.64.245.126,35099,yes,1,0,1,0,0,2024-06-22 17:45:46.731392,0:00:00
154.64.245.126,28424,yes,1,0,1,0,0,2024-06-22 17:45:46.734610,0:00:00
154.64.245.126,28572,yes,1,0,1,0,0,2024-06-22 17:45:46.737939,0:00:00
154.64.245.126,62463,yes,1,0,1,0,0,2024-06-22 17:45:46.741987,0:00:00
154.64.245.126,15773,yes,1,0,1,0,0,2024-06-22 17:45:46.745880,0:00:00
154.64.245.126,54556,yes,1,0,1,0,0,2024-06-22 17:45:46.749815,0:00:00
154.64.245.126,55524,yes,1,0,1,0,0,2024-06-22 17:45:46.752804,0:00:00
154.64.245.126,63011,yes,1,0,1,0,0,2024-06-22 17:45:46.756697,0:00:00
154.64.245.126,52636,yes,1,0,1,0,0,2024-06-22 17:45:46.760143,0:00:00
154.64.245.126,21859,yes,1,0,1,0,0,2024-06-22 17:45:46.763501,0:00:00
154.64.245.126,62637,yes,1,0,1,0,0,2024-06-22 17:45:46.767751,0:00:00
154.64.245.126,5202,yes,1,0,1,0,0,2024-06-22 17:45:46.771031,0:00:00
154.64.245.126,14176,yes,1,0,1,0,0,2024-06-22 17:45:46.774348,0:00:00
154.64.245.126,30521,yes,1,0,1,0,0,2024-06-22 17:45:46.777743,0:00:00
154.64.245.126,52681,yes,1,0,1,0,0,2024-06-22 17:45:46.781732,0:00:00
154.64.245.126,2321,yes,1,0,1,0,0,2024-06-22 17:45:46.788461,0:00:00
154.64.245.126,784,yes,1,0,1,0,0,2024-06-22 17:45:46.791546,0:00:00
154.64.245.126,2007,yes,1,0,1,0,0,2024-06-22 17:45:46.795123,0:00:00
154.64.245.126,54788,yes,1,0,1,0,0,2024-06-22 17:45:46.798745,0:00:00
154.64.245.126,6734,yes,1,0,1,0,0,2024-06-22 17:45:46.802243,0:00:00
154.64.245.126,21949,yes,1,0,1,0,0,2024-06-22 17:45:46.805447,0:00:00
154.64.245.126,65360,yes,1,0,1,0,0,2024-06-22 17:45:46.809442,0:00:00
154.64.245.126,49722,yes,1,0,1,0,0,2024-06-22 17:45:46.812846,0:00:00
154.64.245.126,899,yes,1,0,1,0,0,2024-06-22 17:45:46.816048,0:00:00
154.64.245.126,41478,yes,1,0,1,0,0,2024-06-22 17:45:46.820295,0:00:00
154.64.245.126,56372,yes,1,0,1,0,0,2024-06-22 17:45:46.823881,0:00:00
154.64.245.126,61676,yes,1,0,1,0,0,2024-06-22 17:45:46.826818,0:00:00
154.64.245.126,54331,yes,1,0,1,0,0,2024-06-22 17:45:46.830385,0:00:00
154.64.245.126,34095,yes,1,0,1,0,0,2024-06-22 17:45:46.833368,0:00:00
154.64.245.126,60975,yes,1,0,1,0,0,2024-06-22 17:45:46.836214,0:00:00
154.64.245.126,40384,yes,1,0,1,0,0,2024-06-22 17:45:46.840089,0:00:00
154.64.245.126,20684,yes,1,0,1,0,0,2024-06-22 17:45:46.843699,0:00:00
154.64.245.126,57279,yes,1,0,1,0,0,2024-06-22 17:45:46.846598,0:00:00
154.64.245.126,13640,yes,1,0,1,0,0,2024-06-22 17:45:46.850024,0:00:00
154.64.245.126,30496,yes,1,0,1,0,0,2024-06-22 17:45:46.853048,0:00:00
154.64.245.126,55516,yes,1,0,1,0,0,2024-06-22 17:45:46.860142,0:00:00
154.64.245.126,9614,yes,1,0,1,0,0,2024-06-22 17:45:46.864360,0:00:00
154.64.245.126,4952,yes,1,0,1,0,0,2024-06-22 17:45:47.667580,0:00:00
154.64.245.126,17510,yes,1,0,1,0,0,2024-06-22 17:45:47.671984,0:00:00
154.64.245.126,30861,yes,1,0,1,0,0,2024-06-22 17:45:47.675364,0:00:00
154.64.245.126,51146,yes,1,0,1,0,0,2024-06-22 17:45:47.679079,0:00:00
154.64.245.126,32924,yes,1,0,1,0,0,2024-06-22 17:45:47.682573,0:00:00
154.64.245.126,31704,yes,1,0,1,0,0,2024-06-22 17:45:47.686143,0:00:00
154.64.245.126,20260,yes,1,0,1,0,0,2024-06-22 17:45:47.690131,0:00:00
154.64.245.126,51239,yes,1,0,1,0,0,2024-06-22 17:45:47.693507,0:00:00
154.64.245.126,32991,yes,1,0,1,0,0,2024-06-22 17:45:47.697118,0:00:00
154.64.245.126,21109,yes,1,0,1,0,0,2024-06-22 17:45:47.700583,0:00:00
154.64.245.126,49099,yes,1,0,1,0,0,2024-06-22 17:45:47.703974,0:00:00
154.64.245.126,28372,yes,1,0,1,0,0,2024-06-22 17:45:47.708553,0:00:00
154.64.245.126,57956,yes,1,0,1,0,0,2024-06-22 17:45:47.711845,0:00:00
154.64.245.126,55816,yes,1,0,1,0,0,2024-06-22 17:45:47.715630,0:00:00
154.64.245.126,19918,yes,1,0,1,0,0,2024-06-22 17:45:47.719553,0:00:00
154.64.245.126,12017,yes,1,0,1,0,0,2024-06-22 17:45:47.723135,0:00:00
154.64.245.126,7992,yes,1,0,1,0,0,2024-06-22 17:45:47.726495,0:00:00
154.64.245.126,43100,yes,1,0,1,0,0,2024-06-22 17:45:47.730766,0:00:00
154.64.245.126,57370,yes,1,0,1,0,0,2024-06-22 17:45:47.734401,0:00:00
154.64.245.126,31503,yes,1,0,1,0,0,2024-06-22 17:45:47.743397,0:00:00
154.64.245.126,58392,yes,1,0,1,0,0,2024-06-22 17:45:47.747899,0:00:00
154.64.245.126,2769,yes,1,0,1,0,0,2024-06-22 17:45:47.751939,0:00:00
154.64.245.126,60363,yes,1,0,1,0,0,2024-06-22 17:45:47.755476,0:00:00
154.64.245.126,20043,yes,1,0,1,0,0,2024-06-22 17:45:47.759809,0:00:00
154.64.245.126,37849,yes,1,0,1,0,0,2024-06-22 17:45:47.764101,0:00:00
154.64.245.126,29608,yes,1,0,1,0,0,2024-06-22 17:45:47.768433,0:00:00
154.64.245.126,39183,yes,1,0,1,0,0,2024-06-22 17:45:47.772292,0:00:00
154.64.245.126,541,yes,1,0,1,0,0,2024-06-22 17:45:47.775890,0:00:00
154.64.245.126,45327,yes,1,0,1,0,0,2024-06-22 17:45:47.780296,0:00:00
154.64.245.126,48147,yes,1,0,1,0,0,2024-06-22 17:45:47.784282,0:00:00
154.64.245.126,20275,yes,1,0,1,0,0,2024-06-22 17:45:47.788493,0:00:00
154.64.245.126,36788,yes,1,0,1,0,0,2024-06-22 17:45:47.791873,0:00:00
154.64.245.126,27309,yes,1,0,1,0,0,2024-06-22 17:45:47.795282,0:00:00
154.64.245.126,6169,yes,1,0,1,0,0,2024-06-22 17:45:47.800003,0:00:00
154.64.245.126,56231,yes,1,0,1,0,0,2024-06-22 17:45:47.803475,0:00:00
154.64.245.126,24719,yes,1,0,1,0,0,2024-06-22 17:45:47.807657,0:00:00
154.64.245.126,41195,yes,1,0,1,0,0,2024-06-22 17:45:47.811567,0:00:00
154.64.245.126,30086,yes,1,0,1,0,0,2024-06-22 17:45:47.814894,0:00:00
154.64.245.126,11485,yes,1,0,1,0,0,2024-06-22 17:45:47.819185,0:00:00
154.64.245.126,63534,yes,1,0,1,0,0,2024-06-22 17:45:47.823174,0:00:00
154.64.245.126,38431,yes,1,0,1,0,0,2024-06-22 17:45:47.826690,0:00:00
154.64.245.126,21554,yes,1,0,1,0,0,2024-06-22 17:45:47.831208,0:00:00
154.64.245.126,49029,yes,1,0,1,0,0,2024-06-22 17:45:47.835073,0:00:00
154.64.245.126,37966,yes,1,0,1,0,0,2024-06-22 17:45:47.842101,0:00:00
154.64.245.126,55759,yes,1,0,1,0,0,2024-06-22 17:45:47.849041,0:00:00
154.64.245.126,46551,yes,1,0,1,0,0,2024-06-22 17:45:47.852037,0:00:00
154.64.245.126,48547,yes,1,0,1,0,0,2024-06-22 17:45:47.855168,0:00:00
154.64.245.126,30092,yes,1,0,1,0,0,2024-06-22 17:45:47.858600,0:00:00
154.64.245.126,62537,yes,1,0,1,0,0,2024-06-22 17:45:47.862056,0:00:00
154.64.245.126,36047,yes,1,0,1,0,0,2024-06-22 17:45:47.865157,0:00:00
154.64.245.126,50209,yes,1,0,1,0,0,2024-06-22 17:45:48.668641,0:00:00
154.64.245.126,45312,yes,1,0,1,0,0,2024-06-22 17:45:48.672699,0:00:00
154.64.245.126,23119,yes,1,0,1,0,0,2024-06-22 17:45:48.676146,0:00:00
154.64.245.126,50330,yes,1,0,1,0,0,2024-06-22 17:45:48.679617,0:00:00
154.64.245.126,13771,yes,1,0,1,0,0,2024-06-22 17:45:48.682471,0:00:00
154.64.245.126,54812,yes,1,0,1,0,0,2024-06-22 17:45:48.685947,0:00:00
154.64.245.126,63922,yes,1,0,1,0,0,2024-06-22 17:45:48.689859,0:00:00
154.64.245.126,11546,yes,1,0,1,0,0,2024-06-22 17:45:48.693171,0:00:00
154.64.245.126,11969,yes,1,0,1,0,0,2024-06-22 17:45:48.696753,0:00:00
154.64.245.126,4529,yes,1,0,1,0,0,2024-06-22 17:45:48.700533,0:00:00
154.64.245.126,9409,yes,1,0,1,0,0,2024-06-22 17:45:48.704129,0:00:00
154.64.245.126,65174,yes,1,0,1,0,0,2024-06-22 17:45:48.708365,0:00:00
154.64.245.126,41711,yes,1,0,1,0,0,2024-06-22 17:45:48.712418,0:00:00
154.64.245.126,8069,yes,1,0,1,0,0,2024-06-22 17:45:48.715882,0:00:00
154.64.245.126,65132,yes,1,0,1,0,0,2024-06-22 17:45:48.719932,0:00:00
154.64.245.126,50083,yes,1,0,1,0,0,2024-06-22 17:45:48.723506,0:00:00
154.64.245.126,45179,yes,1,0,1,0,0,2024-06-22 17:45:48.726719,0:00:00
154.64.245.126,61362,yes,1,0,1,0,0,2024-06-22 17:45:48.731196,0:00:00
154.64.245.126,47854,yes,1,0,1,0,0,2024-06-22 17:45:48.734781,0:00:00
154.64.245.126,7689,yes,1,0,1,0,0,2024-06-22 17:45:48.738113,0:00:00
154.64.245.126,21930,yes,1,0,1,0,0,2024-06-22 17:45:48.742213,0:00:00
154.64.245.126,40547,yes,1,0,1,0,0,2024-06-22 17:45:48.745223,0:00:00
154.64.245.126,17244,yes,1,0,1,0,0,2024-06-22 17:45:48.748813,0:00:00
154.64.245.126,15403,yes,1,0,1,0,0,2024-06-22 17:45:48.752446,0:00:00
154.64.245.126,21773,yes,1,0,1,0,0,2024-06-22 17:45:48.756039,0:00:00
154.64.245.126,42674,yes,1,0,1,0,0,2024-06-22 17:45:48.760226,0:00:00
154.64.245.126,35399,yes,1,0,1,0,0,2024-06-22 17:45:48.763661,0:00:00
154.64.245.126,14755,yes,1,0,1,0,0,2024-06-22 17:45:48.767035,0:00:00
154.64.245.126,48596,yes,1,0,1,0,0,2024-06-22 17:45:48.770177,0:00:00
154.64.245.126,1308,yes,1,0,1,0,0,2024-06-22 17:45:48.773028,0:00:00
154.64.245.126,23917,yes,1,0,1,0,0,2024-06-22 17:45:48.776200,0:00:00
154.64.245.126,6834,yes,1,0,1,0,0,2024-06-22 17:45:48.780098,0:00:00
154.64.245.126,3443,yes,1,0,1,0,0,2024-06-22 17:45:48.783079,0:00:00
154.64.245.126,14450,yes,1,0,1,0,0,2024-06-22 17:45:48.786812,0:00:00
154.64.245.126,60636,yes,1,0,1,0,0,2024-06-22 17:45:48.790045,0:00:00
154.64.245.126,39362,yes,1,0,1,0,0,2024-06-22 17:45:48.793837,0:00:00
154.64.245.126,58650,yes,1,0,1,0,0,2024-06-22 17:45:48.797738,0:00:00
154.64.245.126,403,yes,1,0,1,0,0,2024-06-22 17:45:48.801190,0:00:00
154.64.245.126,22003,yes,1,0,1,0,0,2024-06-22 17:45:48.804510,0:00:00
154.64.245.126,46181,yes,1,0,1,0,0,2024-06-22 17:45:48.808334,0:00:00
154.64.245.126,17482,yes,1,0,1,0,0,2024-06-22 17:45:48.812084,0:00:00
154.64.245.126,3350,yes,1,0,1,0,0,2024-06-22 17:45:48.815565,0:00:00
154.64.245.126,24690,yes,1,0,1,0,0,2024-06-22 17:45:48.819508,0:00:00
154.64.245.126,28858,yes,1,0,1,0,0,2024-06-22 17:45:48.822769,0:00:00
154.64.245.126,5196,yes,1,0,1,0,0,2024-06-22 17:45:48.825619,0:00:00
154.64.245.126,5233,yes,1,0,1,0,0,2024-06-22 17:45:48.829573,0:00:00
154.64.245.126,59643,yes,1,0,1,0,0,2024-06-22 17:45:48.833019,0:00:00
154.64.245.126,16575,yes,1,0,1,0,0,2024-06-22 17:45:48.835923,0:00:00
154.64.245.126,46583,yes,1,0,1,0,0,2024-06-22 17:45:48.839133,0:00:00
154.64.245.126,54069,yes,1,0,1,0,0,2024-06-22 17:45:48.842161,0:00:00
154.64.245.126,45379,yes,1,0,1,0,0,2024-06-22 17:45:48.845045,0:00:00
154.64.245.126,36054,yes,1,0,1,0,0,2024-06-22 17:45:48.848976,0:00:00
154.64.245.126,50510,yes,1,0,1,0,0,2024-06-22 17:45:48.852299,0:00:00
154.64.245.126,22159,yes,1,0,1,0,0,2024-06-22 17:45:48.856163,0:00:00
154.64.245.126,55641,yes,1,0,1,0,0,2024-06-22 17:45:48.859371,0:00:00
154.64.245.126,10536,yes,1,0,1,0,0,2024-06-22 17:45:48.862227,0:00:00
154.64.245.126,5027,yes,1,0,1,0,0,2024-06-22 17:45:49.669949,0:00:00
154.64.245.126,53633,yes,1,0,1,0,0,2024-06-22 17:45:49.674010,0:00:00
154.64.245.126,30517,yes,1,0,1,0,0,2024-06-22 17:45:49.678377,0:00:00
154.64.245.126,44576,yes,1,0,1,0,0,2024-06-22 17:45:49.682302,0:00:00
154.64.245.126,10129,yes,1,0,1,0,0,2024-06-22 17:45:49.691162,0:00:00
154.64.245.126,16126,yes,1,0,1,0,0,2024-06-22 17:45:49.695176,0:00:00
154.64.245.126,30580,yes,1,0,1,0,0,2024-06-22 17:45:49.699376,0:00:00
154.64.245.126,3331,yes,1,0,1,0,0,2024-06-22 17:45:49.703013,0:00:00
154.64.245.126,13945,yes,1,0,1,0,0,2024-06-22 17:45:49.706494,0:00:00
154.64.245.126,19447,yes,1,0,1,0,0,2024-06-22 17:45:49.710464,0:00:00
154.64.245.126,6301,yes,1,0,1,0,0,2024-06-22 17:45:49.717813,0:00:00
154.64.245.126,5490,yes,1,0,1,0,0,2024-06-22 17:45:49.721617,0:00:00
154.64.245.126,2800,yes,1,0,1,0,0,2024-06-22 17:45:49.725747,0:00:00
154.64.245.126,32356,yes,1,0,1,0,0,2024-06-22 17:45:49.730142,0:00:00
